frequency_hz,grid_current_gain_db_a_per_v,grid_current_phase_deg,pcc_voltage_gain
20.3451951111053,21.3191923537132,-21.3817876485559,0.769703554203139
20.4430674172904,21.3136321585047,-21.4753044466701,0.769336092132913
20.5414105465994,21.308025555779,-21.5691503775032,0.768965861772213
20.6402267639673,21.302372218864,-21.6633255894676,0.76859284883719
20.7395183452248,21.2966718198022,-21.7578302172978,0.768217039082701
20.8392875771506,21.2909240293622,-21.852664381896,0.767838418304639
20.9395367575243,21.2851285170519,-21.9478281901766,0.767456972342292
21.040268195179,21.2792849511314,-22.0433217349117,0.767072687080727
21.1414842100547,21.2733929986261,-22.1391450945756,0.766685548453214
21.2431871332518,21.267452325341,-22.2352983331899,0.766295542443669
21.3453793070844,21.2614625958741,-22.3317815001684,0.765902655089135
21.4480630851348,21.2554234736313,-22.4285946301616,0.765506872482291
21.5512408323072,21.2493346208412,-22.5257377429025,0.765108180773989
21.6549149248824,21.2431956985699,-22.623210843051,0.764706566175822
21.7590877505725,21.2370063667371,-22.7210139200397,0.764302014962721
21.863761708576,21.2307662841315,-22.8191469479191,0.763894513475585
21.9689392096329,21.2244751084274,-22.9176098852031,0.763484048123932
22.0746226760801,21.2181324962014,-23.0164026747155,0.763070605388587
22.1808145419077,21.2117381029491,-23.1155252434356,0.762654171824396
22.2875172528144,21.2052915831031,-23.2149775023451,0.762234734062968
22.3947332662643,21.1987925900503,-23.314759346275,0.761812278815444
22.5024650515434,21.1922407761501,-23.4148706537531,0.7613867928753
22.6107150898162,21.1856357927535,-23.5153112868512,0.760958263121168
22.7194858741832,21.1789772902217,-23.6160810910342,0.760526676519696
22.8287799097382,21.1722649179453,-23.717179895008,0.760092020128427
22.9385997136259,21.1654983243645,-23.8186075105697,0.759654281098709
23.0489478151,21.158677156989,-23.9203637324571,0.759213446678628
23.1598267555813,21.1518010624186,-24.0224483381994,0.758769504215971
23.2712390887163,21.144869686364,-24.1248610879687,0.758322441161215
23.3831873804363,21.1378826736686,-24.2276017244318,0.757872245070537
23.495674209016,21.1308396683298,-24.3306699726035,0.757418903608858
23.608702165133,21.1237403135213,-24.4340655396998,0.756962404552899
23.7222738519279,21.1165842516157,-24.5377881149928,0.756502735794274
23.8363918850637,21.1093711242075,-24.6418373696659,0.7560398853426
23.9510588927863,21.1021005721362,-24.7462129566706,0.755573841328631
24.0662775159851,21.0947722355106,-24.8509145105837,0.755104592007417
24.1820504082536,21.0873857537324,-24.9559416474659,0.754632125761485
24.2983802359508,21.0799407655213,-25.0612939647215,0.75415643110404
24.4152696782623,21.0724369089396,-25.166971040959,0.753677496682188
24.5327214272622,21.0648738214176,-25.2729724358533,0.753195311280185
24.650738187975,21.0572511397799,-25.3792976900089,0.752709863822699
24.7693226784381,21.0495685002711,-25.4859463248242,0.752221143378092
24.8884776297642,21.0418255385826,-25.5929178423577,0.751729139161729
25.008205786204,21.0340218898797,-25.7002117251952,0.751233840539299
25.1285099052101,21.026157188829,-25.8078274363186,0.750735237030153
25.2493927574996,21.0182310696261,-25.9157644189758,0.750233318310662
25.3708571271189,21.0102431660243,-26.024022096553,0.749728074217592
25.4929058115067,21.0021931113627,-26.1325998724479,0.749219494751494
25.6155416215595,20.9940805385955,-26.2414971299447,0.748707570080106
25.7387673816956,20.9859050803216,-26.3507132320909,0.748192290541774
25.8625859299205,20.9776663688144,-26.4602475215759,0.747673646648885
25.9870001178921,20.9693640360519,-26.5700993206114,0.747151629091308
26.1120128109865,20.9609977137476,-26.6802679308134,0.746626228739856
26.237626888364,20.9525670333814,-26.7907526330866,0.746097436649751
26.3638452430352,20.9440716262311,-26.9015526875103,0.745565244064106
26.4906707819279,20.9355111234045,-27.0126673332268,0.745029642417409
26.6181064259539,20.9268851558712,-27.1240957883314,0.744490623339018
26.7461551100763,20.9181933544956,-27.2358372497648,0.743948178656674
26.8748197833769,20.9094353500697,-27.3478908932076,0.7434023004
27.0041034091246,20.9006107733467,-27.4602558729775,0.742852980804026
27.1340089648433,20.8917192550747,-27.5729313219276,0.742300212312706
27.2645394423803,20.8827604260307,-27.6859163513489,0.741743987582446
27.3956978479758,20.8737339170556,-27.7992100508729,0.741184299485628
27.5274872023314,20.8646393590887,-27.9128114883793,0.740621141114146
27.6599105406804,20.8554763832029,-28.0267197099035,0.740054505782928
27.792970912857,20.8462446206408,-28.140933739549,0.739484387033474
27.9266713833673,20.8369437028503,-28.2554525794009,0.738910778637379
28.061015031459,20.8275732615214,-28.3702752094428,0.738333674599866
28.1960049511932,20.8181329286223,-28.4854005874761,0.737753069163301
28.331644251515,20.8086223364369,-28.6008276490423,0.737168956810719
28.4679360563254,20.7990411176023,-28.7165553073483,0.736581332269328
28.6048835045532,20.7893889051461,-28.8325824531938,0.735990190514023
28.7424897502274,20.7796653325248,-28.9489079549028,0.735395526770877
28.8807579625495,20.7698700336623,-29.0655306582571,0.734797336520631
29.0196913259668,20.7600026429883,-29.1824493864335,0.734195615502174
29.1592930402459,20.7500627954776,-29.2996629399437,0.733590359716004
29.2995663205458,20.7400501266892,-29.4171700965776,0.732981565427681
29.4405143974925,20.7299642728064,-29.5349696113498,0.732369229171271
29.5821405172532,20.7198048706762,-29.6530602164494,0.73175334775276
29.7244479416109,20.7095715578502,-29.7714406211924,0.731133918253468
29.8674399480398,20.6992639726245,-29.8901095119791,0.730510938033431
30.0111198297807,20.688881754081,-30.009065552253,0.729884404734772
30.1554908959169,20.6784245421282,-30.1283073824644,0.729254316285049
30.3005564714501,20.6678919775426,-30.2478336200375,0.728620670900579
30.4463198973774,20.6572837020107,-30.3676428593399,0.727983467089739
30.5927845307679,20.6465993581702,-30.4877336716575,0.727342703656246
30.7399537448403,20.6358385896528,-30.6081046051716,0.726698379702407
30.8878309290403,20.6250010411259,-30.72875418494,0.726050494632342
31.0364194891191,20.6140863583358,-30.8496809128826,0.725399048155176
31.1857228472113,20.6030941881501,-30.9708832677699,0.72474404028821
31.3357444419141,20.5920241786008,-31.0923597052158,0.724085471360046
31.4864877283662,20.5808759789274,-31.2141086576743,0.72342334201369
31.6379561783278,20.5696492396206,-31.3361285344396,0.722757653209616
31.79015328026,20.5583436124658,-31.4584177216511,0.722088406228793
31.9430825394058,20.5469587505865,-31.5809745823016,0.72141560267568
32.0967474778702,20.5354943084887,-31.7037974562498,0.720739244481174
32.2511516347016,20.5239499421048,-31.8268846602371,0.720059333905524
32.4062985659734,20.5123253088379,-31.9502344879082,0.7193758735412
32.5621918448657,20.500620067606,-32.0738452098363,0.718688866315719
32.7188350617479,20.4888338788866,-32.1977150735516,0.71799831549443
32.876231824261,20.4769664047614,-32.3218423035756,0.717304224683248
33.0343857574007,20.4650173089611,-32.4462251014577,0.71660659783134
33.1933005036015,20.4529862569099,-32.5708616458181,0.715905439233769
33.3529797228196,20.4408729157707,-32.6957500923934,0.715200753534079
33.5134270926183,20.42867695449,-32.8208885740874,0.714492545726832
33.6746463082518,20.4163980438429,-32.9462752010264,0.713780821160092
33.8366410827505,20.4040358564781,-33.0719080606182,0.713065585537852
33.9994151470071,20.3915900669636,-33.1977852176165,0.712346844922408
